characters_araber;Araber
texts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_title;The violinist
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_1;Mr. Kreutzer possesses impressive technique, don't you think?
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_2;He certainly does.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_3;His numerous playmates in Austria can tell you more about it than I.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_5;You mean, Mr. Kreutzer is a womanizer?
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_6;I'm not talking about cheap skirts. I'm talking about expensive clothes.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_7;A man like him needs funds to support his lifestyle.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_8_direction;loud
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_8;Just go over to him, my dear! Tell the maestro that your family is wealthy.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_9_direction;loud
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_9;You have everything he's looking for: money and a pretty face!
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_10_direction;angry
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_10;Hold your tongue!
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_11_direction;shocked, upset
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_11;Mr. Kreutzer! Lady Westmacott! Please!
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_12_direction;loud
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_12;Or did you have your eye on me, Mr. Kreutzer? Old, yes-but rich!
sequences_schriftstellerin_top_a16_schriftstellerin_geiger_tseq#12;[The violinist stands up angrily, leaves the salon quickly.]
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_13_direction;hissing
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_13;Jezebel!
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_14;Mr. Kreutzer! Maestro!
sequences_schriftstellerin_top_a16_schriftstellerin_geiger_tseq#15;[The captain doesn't really know whether he should look after the writer or the violinist. He looks briefly at the writer but then he follows the violinist.]
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_15_direction;content
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_15;That's better.
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_16_direction;rather to herself, bitterly
spokentexts_schriftstellerin_top_a16_schriftstellerin_geiger_tseq_st_16;Freeloader.
texts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_title;Guernica
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_1;"Does ""Guernica"" mean anything to you?"
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_2;Why are you asking me all these strange questions?
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_3;Do you usually ask strangers random questions?
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_4;I... I'm curious. How shall I learn if I don't ask?
spokentexts_schriftstellerin_top_a16_schriftstellerin_guernica_tseq_st_5;Pick up a book.
texts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_title;New York
spokentexts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_st_1;Have you ever been to New York?
spokentexts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_st_2;For the love of God, what would I do there? We have the original York in England. That's quite enough for me.
spokentexts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_st_3;So you don't know the heraldic animal of New York?
spokentexts_schriftstellerin_top_a16_schriftstellerin_newyork_tseq_st_4;No. Probably an eagle. It's all eagles over there.
texts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_title;Nefertiti
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_1;I hear you're well-versed in Egyptian history, Lady Westmacott. Can you tell me anything about Nefertiti?
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_2;A queen. The main wife of Akhenaten.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_3;Did she have a favorite animal?
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_4_direction;stunned
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_4;What a strange question!
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_5;I, um, just heard that they really adored cats in ancient Egypt.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_6;That's true. But I don't know whether Nefertiti had any special affinity for animals.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_7;Are there any famous works of art depicting her?
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_8;Oh, yes. The bust of Nefertiti. One of the most beautiful ancient Egyptian sculptures! I saw it years ago in London.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_9;So the bust is located in England?
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_10;No. It was discovered in 1912 in Tell el-Amarna by a German archaeologist and brought to Germany.
spokentexts_schriftstellerin_top_a16_schriftstellerin_nofretete_tseq_st_11;I'm not sure where it is today. Ask the baroness-she's the expert on museums here!
texts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_title;Picasso
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_1;It must be exciting to meet all the world's famous and powerful people.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_2;I stay away as far as possible from high society. Too shallow. Too boring.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_3;But some of them must be exciting! Have you ever met Picasso?
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_4;Pff! They told him that he's a genius so often that he actually started to believe it himself.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_5;But his paintings are impressive. Guernica, for example.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_6;Well, it certainly is big, I have to give him that.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_7;Didn't he have to flee from Spain?
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_8;Yes, from the fascists. But not just him. Many of his paintings as well. If I remember correctly, Guernica is currently on display in the Museum of Modern Art in New York.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_9;He bequeathed it to a future Spanish republic.
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_10;And until then, it stays in New York?
spokentexts_schriftstellerin_top_a16_schriftstellerin_picasso_tseq_st_11;Yes. It's been there for years now.
texts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_title;Journey
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_1;Is this your first trip on the Lydia?
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_2;That's quite enough. Life is too short for conversations like this.
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_3;I do wish that rather delightful Swiss policeman had come along.
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_4;"I heard you had an ""interesting"" trip on the train."
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_5;It was thrilling!
spokentexts_schriftstellerin_top_a16_schriftstellerin_reise_tseq_st_6;I'm hoping for an encore! Perhaps in Cairo...
texts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_title;Acting
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_1;You know... I'm not planning on throwing myself at a man.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_2;I'm not planning on throwing myself at a man.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_3;I'm glad to hear it.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_4;You have to work. Earn you own money.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_5;I will! My grades are excellent and I want to study acting in New York.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_6_direction;snidely
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_6;None of my books has ever been made into a good film. The stories were twisted, shortened and simplified so that even the dimmest fellow could follow them.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_7;I want to do theater. And travel. I speak three languages!
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_8;That would be three more than most people your age can speak.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schauspielerei_tseq_st_9;Do what you have to do. But stay away from bad men!
texts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_title;Freeloader
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_1;You and Mr. Kreutzer... You seem to know each other?
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_2;Not really. But I know his type.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_3;Parasites who cling to the rich and famous and suck them dry.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_4;The young, misunderstood painter. The innovative writer who writes books that no one wants to read. The musical talent that has to be supported.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_5;"The ladies and gentlemen of high society let the others use them and call themselves ""patrons"". Another word for ""fool""."
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_6;Didn't you finance archaeological excavations in the Near East and Egypt?
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_7_direction;angry
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_7;For my husband! And I was there myself. I catalogued items for him and I didn't show him off like a trophy at cocktail parties.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_8_direction;grim, lost in thought
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_8;But my son was one of them.
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_9_direction;grim, lost in thought
spokentexts_schriftstellerin_top_a16_schriftstellerin_schmarotzer_tseq_st_9;The worst kind. The kind that sucks not only the money but also the life right out of a person.
texts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_title;Say goodbye
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_1;Err. Oh, nothing.
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_2_direction;sarcastically
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_2;Do feel free to continue pestering me, child!
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_3;May I take my leave?
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_4;As a matter of fact, I insist.
spokentexts_schriftstellerin_top_a16_schriftstellerin_verabschieden_tseq_st_6;You may.
texts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_title;Prejudices
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_1;Are you easily prejudiced at your age?
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_2;In my long experience, there's often a core of truth at the center of every prejudice.
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_3;Prejudice is the reason of fools.
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_4;Was that written in the book you once read?
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_5;Oh, I've read many books. Good books.
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_6;But not my books, you mean to say?
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_7;You're a writer?
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_10_direction;smiling
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_10;What can I do for you? Miss...
spokentexts_schriftstellerin_top_a16_schriftstellerin_vorurteile_tseq_st_11;Mayers.
spokentexts_schriftstellerin_ex_1_st_1;Lady Westmacott never let anyone tell her what to do. They say she was a stubborn one. And today she's one of the richest women in the world.
spokentexts_schriftstellerin_talk_mit_1_st_1;A wonderful concert, wasn't it?
sequences_schriftstellerin_talk_mit_1#2;[The writer looks disdainfully at the young woman.]
spokentexts_schriftstellerin_talk_mit_1_st_2;I wouldn't have expected you to be a connoisseur of classical music.
spokentexts_schriftstellerin_talk_mit_1_st_3;Because I'm American?
spokentexts_schriftstellerin_talk_mit_1_st_4;Because you're young. And friendly and radiant. Someone like you doesn't have to know a lot to get along well in life.
spokentexts_schriftstellerin_talk_mit_2_st_1;Lady Westmacott?
spokentexts_schriftstellerin_talk_mit_2_st_2;Yes?
spokentexts_schriftstellerin_talk_mit_3_st_1;The lady is not a fan of shallow conversation, which I respect.
spokentexts_schriftstellerin_talk_mit_3_st_2;I shouldn't talk to her unless I have something serious to say.
